trip_id,origin_id,destination_id,mode,distance_km,hour_of_day,day_of_week,is_weekend,is_peak_hour,weather,traffic_level,scheduled_headway_min,passenger_density,upstream_delay_min,actual_travel_time_min,delay_minutes,actual_waiting_time_min,fare_inr,dataset_label
TRIP_000140,WATER_HIGH_COURT,WATER_BOLGATTY,water_metro,1.29,20,1,0,1,Monsoon Heavy Rain,3,15.0,1.0,3.8,6.1,7.0,9.0,20.0,Demo / Synthetic Data
TRIP_000141,METRO_MG_ROAD,WATER_HIGH_COURT,auto,1.08,5,3,0,0,Clear,1,2.0,0.29,0.2,2.8,0.6,1.9,30.0,Demo / Synthetic Data
TRIP_000142,BUS_VYTTILA_HUB_BAY1,BUS_KAKKANAD_CIVIL,feeder_bus,6.83,10,6,1,1,Moderate Rain,4,12.0,0.81,8.0,28.0,15.7,10.0,22.3,Demo / Synthetic Data
TRIP_000143,METRO_VYTTILA,METRO_THRIPUNITHURA,metro,5.12,22,0,0,0,Moderate Rain,1,7.0,0.49,0.0,9.3,0.0,3.8,21.3,Demo / Synthetic Data
TRIP_000144,ORIGIN_1,DEST_3,metro,7.31,18,1,0,1,Clear,2,7.0,0.66,0.3,13.6,0.8,3.2,26.1,Demo / Synthetic Data
TRIP_000145,ORIGIN_9,DEST_13,metro,2.59,15,1,0,0,Clear,1,7.0,0.37,0.0,4.6,0.2,4.4,15.7,Demo / Synthetic Data
TRIP_000146,METRO_EDAPPALLY,BUS_AMRITA_HOSPITAL,feeder_bus,1.7,17,2,0,1,Clear,4,12.0,0.74,4.8,9.2,9.6,10.8,13.1,Demo / Synthetic Data
TRIP_000147,BUS_FORT_KOCHI_STAND,BUS_MATTANCHERRY_BAZAAR,feeder_bus,1.78,13,6,1,0,Clear,1,12.0,0.22,0.0,5.7,0.1,5.8,13.2,Demo / Synthetic Data
TRIP_000148,METRO_ALUVA,METRO_EDAPPALLY,metro,8.1,22,0,0,0,Clear,2,7.0,0.22,0.1,14.4,0.4,3.2,27.8,Demo / Synthetic Data
TRIP_000149,ORIGIN_3,DEST_2,feeder_bus,4.52,5,1,0,0,Moderate Rain,1,12.0,0.54,2.7,16.3,5.1,7.0,18.1,Demo / Synthetic Data
TRIP_000150,METRO_ALUVA,METRO_EDAPPALLY,metro,8.27,9,1,0,1,Moderate Rain,3,7.0,0.89,1.0,15.9,1.8,4.2,28.2,Demo / Synthetic Data
TRIP_000151,METRO_MG_ROAD,METRO_VYTTILA,metro,5.02,23,1,0,0,Moderate Rain,1,7.0,0.57,0.0,8.6,0.0,3.1,21.0,Demo / Synthetic Data
TRIP_000152,WATER_VYTTILA,WATER_KAKKANAD,water_metro,9.35,16,1,0,0,Moderate Rain,2,15.0,0.45,0.8,29.6,2.2,8.5,30.0,Demo / Synthetic Data
TRIP_000153,METRO_MG_ROAD,METRO_VYTTILA,metro,4.86,10,2,0,1,Moderate Rain,2,7.0,0.97,0.3,8.5,0.0,2.2,20.7,Demo / Synthetic Data
TRIP_000154,METRO_ALUVA,METRO_EDAPPALLY,metro,8.29,14,4,0,0,Clear,1,7.0,0.29,0.0,14.7,0.0,4.3,28.2,Demo / Synthetic Data
TRIP_000155,BUS_VYTTILA_HUB_BAY1,BUS_KAKKANAD_CIVIL,feeder_bus,6.98,17,5,1,1,Moderate Rain,4,12.0,0.98,6.3,27.2,12.2,8.4,22.6,Demo / Synthetic Data
TRIP_000156,WATER_HIGH_COURT,WATER_BOLGATTY,water_metro,1.27,8,5,1,1,Clear,4,15.0,0.64,0.5,4.3,0.9,8.0,20.0,Demo / Synthetic Data
TRIP_000157,METRO_MG_ROAD,METRO_VYTTILA,metro,4.77,23,6,1,0,Clear,1,7.0,0.27,0.0,9.0,0.6,1.4,20.5,Demo / Synthetic Data
TRIP_000158,WATER_FORT_KOCHI,BUS_FORT_KOCHI_STAND,walking,0.38,18,5,1,1,Clear,4,0.0,0.67,0.0,5.4,0.0,0.0,0.0,Demo / Synthetic Data
TRIP_000159,METRO_VYTTILA,WATER_VYTTILA,walking,0.2,15,0,0,0,Monsoon Heavy Rain,1,0.0,0.45,0.0,2.8,0.0,0.0,0.0,Demo / Synthetic Data
TRIP_000160,METRO_MG_ROAD,WATER_HIGH_COURT,auto,1.13,8,3,0,1,Moderate Rain,3,2.0,0.83,2.9,4.4,5.4,1.9,30.0,Demo / Synthetic Data
TRIP_000161,ORIGIN_15,DEST_5,metro,7.81,18,1,0,1,Moderate Rain,3,7.0,0.92,0.2,14.2,0.6,4.0,27.2,Demo / Synthetic Data
TRIP_000162,WATER_VYTTILA,WATER_KAKKANAD,water_metro,9.44,22,6,1,0,Clear,1,15.0,0.21,0.0,28.6,0.1,7.6,30.0,Demo / Synthetic Data
TRIP_000163,BUS_FORT_KOCHI_STAND,BUS_MATTANCHERRY_BAZAAR,feeder_bus,1.7,23,2,0,0,Monsoon Heavy Rain,1,12.0,0.49,1.7,7.6,4.6,7.7,13.1,Demo / Synthetic Data
TRIP_000164,WATER_HIGH_COURT,WATER_BOLGATTY,water_metro,1.69,7,2,0,0,Moderate Rain,1,15.0,0.44,0.8,6.1,1.5,7.1,20.0,Demo / Synthetic Data
TRIP_000165,ORIGIN_15,DEST_19,water_metro,3.3,17,2,0,1,Moderate Rain,2,15.0,0.92,3.1,11.6,4.9,8.9,20.0,Demo / Synthetic Data
TRIP_000166,METRO_EDAPPALLY,BUS_AMRITA_HOSPITAL,feeder_bus,1.82,10,3,0,1,Clear,4,12.0,0.73,7.0,11.6,13.7,9.2,13.3,Demo / Synthetic Data
TRIP_000167,WATER_VYTTILA,WATER_KAKKANAD,water_metro,9.56,15,2,0,0,Clear,2,15.0,0.36,3.6,31.2,7.4,10.5,30.0,Demo / Synthetic Data
TRIP_000168,ORIGIN_9,DEST_18,water_metro,8.56,5,4,0,0,Moderate Rain,2,15.0,0.56,1.2,27.0,2.0,7.1,30.0,Demo / Synthetic Data
TRIP_000169,ORIGIN_14,DEST_16,water_metro,1.48,22,6,1,0,Moderate Rain,1,15.0,0.54,0.7,5.6,2.3,7.2,20.0,Demo / Synthetic Data
TRIP_000170,METRO_MG_ROAD,WATER_HIGH_COURT,auto,1.0,20,3,0,1,Clear,3,2.0,0.72,0.9,4.4,3.2,2.8,30.0,Demo / Synthetic Data
TRIP_000171,METRO_KALOOR,METRO_MG_ROAD,metro,2.13,14,1,0,0,Moderate Rain,1,7.0,0.52,0.7,3.2,0.1,2.2,14.7,Demo / Synthetic Data
TRIP_000172,WATER_HIGH_COURT,WATER_BOLGATTY,water_metro,1.47,14,5,1,0,Moderate Rain,2,15.0,0.45,1.3,5.8,2.8,8.6,20.0,Demo / Synthetic Data
TRIP_000173,METRO_MG_ROAD,WATER_HIGH_COURT,auto,1.16,22,4,0,0,Clear,1,2.0,0.31,0.0,2.5,0.0,1.8,30.0,Demo / Synthetic Data
TRIP_000174,WATER_FORT_KOCHI,BUS_FORT_KOCHI_STAND,walking,0.44,15,2,0,0,Moderate Rain,1,0.0,0.48,0.0,5.2,0.0,0.0,0.0,Demo / Synthetic Data
TRIP_000175,WATER_VYTTILA,WATER_KAKKANAD,water_metro,9.38,14,2,0,0,Moderate Rain,1,15.0,0.51,1.5,28.8,2.2,8.4,30.0,Demo / Synthetic Data
TRIP_000176,WATER_HIGH_COURT,WATER_FORT_KOCHI,water_metro,4.29,15,0,0,0,Clear,1,15.0,0.36,0.4,13.3,1.0,8.2,20.0,Demo / Synthetic Data
TRIP_000177,WATER_HIGH_COURT,WATER_VYPIN,water_metro,3.84,11,1,0,0,Clear,2,15.0,0.36,0.5,11.2,0.5,7.1,20.0,Demo / Synthetic Data
TRIP_000178,WATER_VYTTILA,WATER_KAKKANAD,water_metro,9.34,23,6,1,0,Clear,2,15.0,0.32,0.2,27.7,0.1,9.2,30.0,Demo / Synthetic Data
TRIP_000179,WATER_SOUTH_CHITTOOR,WATER_CHERANALLOOR,water_metro,2.53,8,6,1,1,Moderate Rain,3,15.0,0.92,0.7,8.5,2.3,8.1,20.0,Demo / Synthetic Data
TRIP_000180,WATER_HIGH_COURT,WATER_BOLGATTY,water_metro,1.43,16,1,0,0,Clear,1,15.0,0.29,0.6,4.2,0.7,9.0,20.0,Demo / Synthetic Data
TRIP_000181,WATER_FORT_KOCHI,BUS_FORT_KOCHI_STAND,walking,0.46,9,2,0,1,Monsoon Heavy Rain,2,0.0,0.92,0.0,6.3,0.0,0.0,0.0,Demo / Synthetic Data
TRIP_000182,METRO_EDAPPALLY,METRO_KALOOR,metro,4.06,22,2,0,0,Clear,2,7.0,0.27,0.0,7.1,0.0,2.6,18.9,Demo / Synthetic Data
TRIP_000183,METRO_VYTTILA,METRO_THRIPUNITHURA,metro,5.1,20,0,0,1,Clear,4,7.0,0.73,0.1,8.7,0.1,4.4,21.2,Demo / Synthetic Data
TRIP_000184,ORIGIN_16,DEST_16,water_metro,7.1,19,2,0,1,Clear,3,15.0,0.69,1.7,23.3,3.3,8.8,30.0,Demo / Synthetic Data
TRIP_000185,METRO_EDAPPALLY,METRO_KALOOR,metro,4.03,13,6,1,0,Monsoon Heavy Rain,1,7.0,0.42,0.9,7.5,0.8,2.6,18.9,Demo / Synthetic Data
TRIP_000186,METRO_KALOOR,METRO_MG_ROAD,metro,2.17,17,3,0,1,Clear,3,7.0,0.8,0.9,4.1,1.7,3.8,14.8,Demo / Synthetic Data
TRIP_000187,METRO_EDAPPALLY,METRO_KALOOR,metro,4.18,9,1,0,1,Moderate Rain,3,7.0,0.83,0.6,7.8,1.0,3.6,19.2,Demo / Synthetic Data
TRIP_000188,WATER_SOUTH_CHITTOOR,WATER_CHERANALLOOR,water_metro,2.66,7,1,0,0,Moderate Rain,1,15.0,0.42,1.0,8.4,1.9,7.0,20.0,Demo / Synthetic Data
TRIP_000189,BUS_FORT_KOCHI_STAND,BUS_MATTANCHERRY_BAZAAR,feeder_bus,1.87,12,6,1,0,Clear,1,12.0,0.38,0.5,6.4,0.9,8.3,13.4,Demo / Synthetic Data
TRIP_000190,BUS_THOPPUMPADY,METRO_ERNAKULAM_SOUTH,feeder_bus,5.2,19,2,0,1,Moderate Rain,3,12.0,0.88,9.0,23.5,17.7,11.2,19.4,Demo / Synthetic Data
TRIP_000191,ORIGIN_10,DEST_19,metro,11.89,6,4,0,0,Clear,1,7.0,0.4,0.4,21.2,0.0,2.7,36.2,Demo / Synthetic Data
TRIP_000192,ORIGIN_7,DEST_7,feeder_bus,1.64,13,5,1,0,Moderate Rain,1,12.0,0.52,1.8,6.8,4.0,7.9,13.0,Demo / Synthetic Data
TRIP_000193,WATER_HIGH_COURT,WATER_BOLGATTY,water_metro,1.45,10,4,0,1,Clear,3,15.0,0.61,0.6,4.5,0.9,7.6,20.0,Demo / Synthetic Data
TRIP_000194,METRO_ALUVA,METRO_EDAPPALLY,metro,8.21,18,3,0,1,Clear,3,7.0,0.73,0.5,14.4,0.6,3.6,28.1,Demo / Synthetic Data
TRIP_000195,METRO_MG_ROAD,WATER_HIGH_COURT,auto,0.97,14,0,0,0,Moderate Rain,1,2.0,0.42,0.0,2.4,0.0,0.5,30.0,Demo / Synthetic Data
TRIP_000196,WATER_SOUTH_CHITTOOR,WATER_CHERANALLOOR,water_metro,2.54,19,0,0,1,Moderate Rain,2,15.0,0.92,2.2,9.0,3.8,7.4,20.0,Demo / Synthetic Data
TRIP_000197,WATER_VYTTILA,WATER_KAKKANAD,water_metro,9.14,23,5,1,0,Clear,2,15.0,0.28,0.0,28.0,0.6,7.3,30.0,Demo / Synthetic Data
TRIP_000198,WATER_HIGH_COURT,WATER_FORT_KOCHI,water_metro,4.35,18,0,0,1,Moderate Rain,2,15.0,0.85,1.7,14.7,3.3,8.2,20.0,Demo / Synthetic Data
TRIP_000199,METRO_VYTTILA,METRO_THRIPUNITHURA,metro,5.05,13,6,1,0,Clear,1,7.0,0.31,0.0,9.1,0.0,2.7,21.1,Demo / Synthetic Data
TRIP_000200,METRO_EDAPPALLY,METRO_KALOOR,metro,4.22,10,6,1,1,Clear,3,7.0,0.7,0.0,7.4,0.0,4.4,19.3,Demo / Synthetic Data
TRIP_000201,WATER_SOUTH_CHITTOOR,WATER_CHERANALLOOR,water_metro,2.46,19,0,0,1,Clear,4,15.0,0.69,2.7,9.2,6.1,10.2,20.0,Demo / Synthetic Data
TRIP_000202,WATER_SOUTH_CHITTOOR,WATER_CHERANALLOOR,water_metro,2.67,17,2,0,1,Clear,4,15.0,0.78,1.4,8.6,2.0,9.2,20.0,Demo / Synthetic Data
TRIP_000203,METRO_MG_ROAD,WATER_HIGH_COURT,auto,1.23,19,0,0,1,Clear,3,2.0,0.7,3.0,5.7,6.1,2.3,30.0,Demo / Synthetic Data
TRIP_000204,BUS_FORT_KOCHI_STAND,BUS_MATTANCHERRY_BAZAAR,feeder_bus,1.81,15,4,0,0,Clear,2,12.0,0.27,1.8,6.4,3.1,6.2,13.3,Demo / Synthetic Data
TRIP_000205,METRO_KALOOR,METRO_MG_ROAD,metro,2.32,12,5,1,0,Clear,1,7.0,0.25,0.2,4.6,0.0,4.1,15.1,Demo / Synthetic Data
TRIP_000206,METRO_ALUVA,METRO_EDAPPALLY,metro,8.33,13,4,0,0,Clear,1,7.0,0.33,0.0,15.2,0.0,3.9,28.3,Demo / Synthetic Data
TRIP_000207,WATER_HIGH_COURT,WATER_VYPIN,water_metro,3.8,20,4,0,1,Monsoon Heavy Rain,4,15.0,0.92,2.9,13.6,5.4,9.3,20.0,Demo / Synthetic Data
TRIP_000208,WATER_VYTTILA,WATER_KAKKANAD,water_metro,9.46,10,4,0,1,Moderate Rain,2,15.0,0.89,1.7,29.2,3.0,6.8,30.0,Demo / Synthetic Data
TRIP_000209,METRO_MG_ROAD,WATER_HIGH_COURT,auto,1.11,7,3,0,0,Clear,1,2.0,0.36,0.6,3.0,0.7,0.5,30.0,Demo / Synthetic Data
TRIP_000210,METRO_EDAPPALLY,BUS_AMRITA_HOSPITAL,feeder_bus,1.78,15,5,1,0,Moderate Rain,1,12.0,0.53,2.1,7.2,3.8,7.9,13.2,Demo / Synthetic Data
TRIP_000211,WATER_HIGH_COURT,WATER_VYPIN,water_metro,3.82,15,3,0,0,Monsoon Heavy Rain,3,15.0,0.55,2.0,12.6,4.0,8.6,20.0,Demo / Synthetic Data
TRIP_000212,WATER_SOUTH_CHITTOOR,WATER_CHERANALLOOR,water_metro,2.55,17,6,1,1,Clear,4,15.0,0.7,2.2,9.4,3.8,10.5,20.0,Demo / Synthetic Data
TRIP_000213,METRO_EDAPPALLY,METRO_KALOOR,metro,4.16,19,0,0,1,Moderate Rain,4,7.0,0.89,0.7,7.0,1.0,3.3,19.2,Demo / Synthetic Data
TRIP_000214,METRO_EDAPPALLY,BUS_AMRITA_HOSPITAL,feeder_bus,1.78,8,6,1,1,Moderate Rain,3,12.0,0.84,5.6,9.4,10.2,9.6,13.2,Demo / Synthetic Data
TRIP_000215,METRO_VYTTILA,WATER_VYTTILA,walking,0.37,5,5,1,0,Clear,1,0.0,0.35,0.0,4.7,0.0,0.0,0.0,Demo / Synthetic Data
TRIP_000216,ORIGIN_2,DEST_7,metro,5.81,21,2,0,0,Clear,2,7.0,0.34,0.4,10.6,2.0,3.4,22.8,Demo / Synthetic Data
TRIP_000217,METRO_MG_ROAD,WATER_HIGH_COURT,auto,1.12,19,6,1,1,Clear,3,2.0,0.76,2.9,4.4,5.6,3.7,30.0,Demo / Synthetic Data
TRIP_000218,WATER_VYTTILA,WATER_KAKKANAD,water_metro,9.32,22,1,0,0,Clear,2,15.0,0.31,0.5,28.6,0.1,9.1,30.0,Demo / Synthetic Data
TRIP_000219,ORIGIN_16,DEST_4,feeder_bus,5.54,5,5,1,0,Clear,2,12.0,0.34,1.8,19.5,4.0,8.1,20.0,Demo / Synthetic Data
TRIP_000220,WATER_HIGH_COURT,WATER_BOLGATTY,water_metro,1.41,10,2,0,1,Clear,2,15.0,0.64,0.7,5.4,1.5,7.3,20.0,Demo / Synthetic Data
TRIP_000221,WATER_FORT_KOCHI,BUS_FORT_KOCHI_STAND,walking,0.5,18,0,0,1,Monsoon Heavy Rain,4,0.0,0.93,0.6,6.9,0.0,0.0,0.0,Demo / Synthetic Data
TRIP_000222,METRO_MG_ROAD,METRO_VYTTILA,metro,4.69,19,0,0,1,Moderate Rain,2,7.0,0.91,0.0,8.3,0.4,4.5,20.3,Demo / Synthetic Data
TRIP_000223,METRO_VYTTILA,METRO_THRIPUNITHURA,metro,5.13,20,5,1,1,Clear,3,7.0,0.66,0.3,9.1,0.0,2.1,21.3,Demo / Synthetic Data
TRIP_000224,WATER_VYTTILA,WATER_KAKKANAD,water_metro,9.38,18,6,1,1,Moderate Rain,2,15.0,0.83,3.1,30.1,6.1,7.0,30.0,Demo / Synthetic Data
TRIP_000225,METRO_MG_ROAD,WATER_HIGH_COURT,auto,1.06,12,3,0,0,Clear,1,2.0,0.23,0.3,3.4,1.2,1.6,30.0,Demo / Synthetic Data
TRIP_000226,BUS_VYTTILA_HUB_BAY1,BUS_KAKKANAD_CIVIL,feeder_bus,6.88,11,4,0,0,Monsoon Heavy Rain,1,12.0,0.45,1.5,23.7,3.6,6.3,22.4,Demo / Synthetic Data
TRIP_000227,METRO_VYTTILA,METRO_THRIPUNITHURA,metro,5.08,7,2,0,0,Clear,2,7.0,0.21,0.0,9.1,0.0,3.1,21.2,Demo / Synthetic Data
TRIP_000228,BUS_FORT_KOCHI_STAND,BUS_MATTANCHERRY_BAZAAR,feeder_bus,1.56,15,6,1,0,Clear,2,12.0,0.31,1.5,6.5,3.0,7.1,12.8,Demo / Synthetic Data
TRIP_000229,METRO_ALUVA,METRO_EDAPPALLY,metro,8.04,14,5,1,0,Moderate Rain,3,7.0,0.51,0.2,14.0,0.0,2.6,27.7,Demo / Synthetic Data
TRIP_000230,METRO_MG_ROAD,WATER_HIGH_COURT,auto,1.15,9,3,0,1,Clear,3,2.0,0.77,2.7,4.5,4.9,1.8,30.0,Demo / Synthetic Data
TRIP_000231,METRO_MG_ROAD,WATER_HIGH_COURT,feeder_bus,1.37,15,4,0,0,Clear,2,12.0,0.31,2.4,6.4,4.9,7.2,12.5,Demo / Synthetic Data
TRIP_000232,BUS_VYTTILA_HUB_BAY1,BUS_KAKKANAD_CIVIL,feeder_bus,6.72,19,2,0,1,Clear,2,12.0,0.69,7.9,27.3,14.7,11.1,22.1,Demo / Synthetic Data
TRIP_000233,ORIGIN_8,DEST_19,water_metro,11.78,17,1,0,1,Clear,3,15.0,0.76,2.3,36.8,4.6,8.4,30.0,Demo / Synthetic Data
TRIP_000234,ORIGIN_11,DEST_16,metro,5.22,17,3,0,1,Clear,2,7.0,0.64,0.0,9.4,0.3,4.9,21.5,Demo / Synthetic Data
TRIP_000235,ORIGIN_5,DEST_16,water_metro,9.61,6,1,0,0,Monsoon Heavy Rain,2,15.0,0.58,1.8,30.6,4.0,8.7,30.0,Demo / Synthetic Data
TRIP_000236,METRO_EDAPPALLY,BUS_AMRITA_HOSPITAL,feeder_bus,1.78,8,6,1,1,Clear,3,12.0,0.79,6.3,12.1,12.9,10.9,13.2,Demo / Synthetic Data
TRIP_000237,METRO_MG_ROAD,METRO_VYTTILA,metro,4.81,21,3,0,0,Clear,2,7.0,0.28,0.2,8.0,0.1,4.5,20.6,Demo / Synthetic Data
TRIP_000238,METRO_VYTTILA,METRO_THRIPUNITHURA,metro,5.11,18,6,1,1,Clear,3,7.0,0.78,0.7,10.0,1.7,4.7,21.2,Demo / Synthetic Data
TRIP_000239,METRO_VYTTILA,METRO_THRIPUNITHURA,metro,5.07,7,3,0,0,Clear,2,7.0,0.32,0.0,8.9,0.2,3.4,21.2,Demo / Synthetic Data
TRIP_000240,WATER_VYTTILA,WATER_KAKKANAD,water_metro,9.4,15,4,0,0,Monsoon Heavy Rain,1,15.0,0.43,4.5,32.0,8.1,10.8,30.0,Demo / Synthetic Data
TRIP_000241,METRO_KALOOR,METRO_MG_ROAD,metro,2.18,15,6,1,0,Clear,1,7.0,0.38,0.1,4.3,0.1,5.0,14.8,Demo / Synthetic Data
TRIP_000242,WATER_FORT_KOCHI,BUS_FORT_KOCHI_STAND,walking,0.37,17,2,0,1,Clear,4,0.0,0.76,0.5,4.8,0.0,0.0,0.0,Demo / Synthetic Data
TRIP_000243,METRO_MG_ROAD,WATER_HIGH_COURT,auto,1.14,22,0,0,0,Clear,1,2.0,0.37,0.0,3.5,0.4,1.0,30.0,Demo / Synthetic Data
TRIP_000244,WATER_HIGH_COURT,WATER_BOLGATTY,water_metro,1.3,14,1,0,0,Moderate Rain,2,15.0,0.47,0.7,4.3,1.6,7.5,20.0,Demo / Synthetic Data
TRIP_000245,BUS_FORT_KOCHI_STAND,BUS_MATTANCHERRY_BAZAAR,feeder_bus,1.96,8,6,1,1,Moderate Rain,3,12.0,1.0,4.7,9.6,8.7,8.5,13.5,Demo / Synthetic Data
TRIP_000246,METRO_MG_ROAD,METRO_VYTTILA,metro,4.71,19,1,0,1,Moderate Rain,3,7.0,0.97,0.8,8.9,1.2,3.5,20.4,Demo / Synthetic Data
TRIP_000247,METRO_ALUVA,METRO_EDAPPALLY,metro,8.29,6,2,0,0,Moderate Rain,1,7.0,0.59,0.0,14.1,0.0,4.3,28.2,Demo / Synthetic Data
TRIP_000248,WATER_SOUTH_CHITTOOR,WATER_CHERANALLOOR,water_metro,2.64,16,2,0,0,Moderate Rain,2,15.0,0.51,1.1,8.8,1.8,8.3,20.0,Demo / Synthetic Data
TRIP_000249,WATER_HIGH_COURT,WATER_BOLGATTY,water_metro,1.39,21,3,0,0,Clear,2,15.0,0.22,0.4,4.1,0.8,7.9,20.0,Demo / Synthetic Data
TRIP_000250,WATER_HIGH_COURT,WATER_VYPIN,water_metro,3.75,10,1,0,1,Moderate Rain,4,15.0,0.98,1.6,12.3,2.8,8.0,20.0,Demo / Synthetic Data
TRIP_000251,BUS_VYTTILA_HUB_BAY1,BUS_KAKKANAD_CIVIL,feeder_bus,6.87,12,3,0,0,Clear,3,12.0,0.26,3.8,25.1,7.9,9.1,22.4,Demo / Synthetic Data
TRIP_000252,ORIGIN_15,DEST_9,auto,2.15,19,2,0,1,Clear,4,2.0,0.72,3.1,8.0,6.4,1.4,39.8,Demo / Synthetic Data
TRIP_000253,BUS_THOPPUMPADY,METRO_ERNAKULAM_SOUTH,feeder_bus,5.09,14,5,1,0,Moderate Rain,1,12.0,0.52,2.5,17.4,4.5,7.7,19.2,Demo / Synthetic Data
TRIP_000254,METRO_KALOOR,METRO_MG_ROAD,metro,2.19,19,2,0,1,Moderate Rain,2,7.0,0.97,0.4,4.1,0.8,3.2,14.8,Demo / Synthetic Data
TRIP_000255,ORIGIN_14,DEST_9,water_metro,3.94,19,6,1,1,Clear,2,15.0,0.78,3.5,14.8,6.5,9.9,20.0,Demo / Synthetic Data
TRIP_000256,BUS_VYTTILA_HUB_BAY1,BUS_KAKKANAD_CIVIL,feeder_bus,7.07,20,0,0,1,Clear,3,12.0,0.78,4.8,25.8,8.3,9.6,22.7,Demo / Synthetic Data
TRIP_000257,METRO_MG_ROAD,WATER_HIGH_COURT,feeder_bus,0.99,23,2,0,0,Clear,1,12.0,0.22,0.8,3.9,1.8,5.3,11.8,Demo / Synthetic Data
TRIP_000258,ORIGIN_13,DEST_9,feeder_bus,3.9,5,4,0,0,Monsoon Heavy Rain,2,12.0,0.41,4.3,14.8,8.5,10.4,17.0,Demo / Synthetic Data
TRIP_000259,ORIGIN_2,DEST_20,metro,9.45,20,6,1,1,Clear,3,7.0,0.79,0.0,16.5,0.0,2.9,30.8,Demo / Synthetic Data
TRIP_000260,ORIGIN_8,DEST_20,metro,3.79,16,1,0,0,Clear,1,7.0,0.2,0.0,5.9,0.0,3.3,18.3,Demo / Synthetic Data
TRIP_000261,WATER_VYTTILA,WATER_KAKKANAD,water_metro,9.37,9,5,1,1,Moderate Rain,3,15.0,0.88,1.8,29.3,3.8,8.9,30.0,Demo / Synthetic Data
TRIP_000262,METRO_EDAPPALLY,METRO_KALOOR,metro,4.12,14,6,1,0,Clear,1,7.0,0.34,0.4,7.0,0.1,3.5,19.1,Demo / Synthetic Data
TRIP_000263,METRO_MG_ROAD,WATER_HIGH_COURT,feeder_bus,1.03,9,0,0,1,Clear,3,12.0,0.66,8.2,8.9,15.5,11.3,11.9,Demo / Synthetic Data
TRIP_000264,ORIGIN_14,DEST_6,feeder_bus,4.26,11,1,0,0,Monsoon Heavy Rain,2,12.0,0.45,3.3,15.9,6.5,8.1,17.7,Demo / Synthetic Data
TRIP_000265,METRO_MG_ROAD,WATER_HIGH_COURT,feeder_bus,1.04,21,4,0,0,Moderate Rain,1,12.0,0.42,1.3,3.1,1.7,5.9,11.9,Demo / Synthetic Data
TRIP_000266,ORIGIN_9,DEST_16,metro,10.05,14,5,1,0,Clear,1,7.0,0.27,0.8,17.9,0.9,4.8,32.1,Demo / Synthetic Data
TRIP_000267,ORIGIN_15,DEST_3,water_metro,9.75,9,6,1,1,Clear,3,15.0,0.74,3.3,32.3,6.6,9.7,30.0,Demo / Synthetic Data
TRIP_000268,ORIGIN_13,DEST_18,metro,10.39,16,0,0,0,Clear,1,7.0,0.21,0.0,18.0,0.0,5.6,32.9,Demo / Synthetic Data
TRIP_000269,METRO_ALUVA,METRO_EDAPPALLY,metro,8.22,13,4,0,0,Clear,2,7.0,0.29,0.4,14.2,0.2,3.9,28.1,Demo / Synthetic Data
TRIP_000270,METRO_MG_ROAD,WATER_HIGH_COURT,feeder_bus,0.98,13,4,0,0,Clear,2,12.0,0.37,2.1,5.0,3.9,7.6,11.8,Demo / Synthetic Data
TRIP_000271,METRO_MG_ROAD,WATER_HIGH_COURT,feeder_bus,1.09,8,5,1,1,Clear,3,12.0,0.74,4.2,6.9,7.9,9.6,12.0,Demo / Synthetic Data
TRIP_000272,METRO_ALUVA,METRO_EDAPPALLY,metro,8.09,22,2,0,0,Clear,1,7.0,0.21,0.2,14.4,0.7,2.9,27.8,Demo / Synthetic Data
TRIP_000273,ORIGIN_3,DEST_15,feeder_bus,3.05,14,5,1,0,Clear,1,12.0,0.34,0.0,9.0,0.1,5.4,15.5,Demo / Synthetic Data
TRIP_000274,METRO_VYTTILA,METRO_THRIPUNITHURA,metro,5.23,6,0,0,0,Clear,3,7.0,0.3,0.0,8.9,0.0,3.8,21.5,Demo / Synthetic Data
TRIP_000275,METRO_MG_ROAD,WATER_HIGH_COURT,auto,1.05,8,0,0,1,Monsoon Heavy Rain,3,2.0,0.98,2.7,4.7,5.5,1.2,30.0,Demo / Synthetic Data
TRIP_000276,WATER_FORT_KOCHI,BUS_FORT_KOCHI_STAND,walking,0.42,9,3,0,1,Clear,4,0.0,0.8,0.0,5.5,0.0,0.0,0.0,Demo / Synthetic Data
TRIP_000277,WATER_FORT_KOCHI,BUS_FORT_KOCHI_STAND,walking,0.2,18,4,0,1,Clear,3,0.0,0.71,0.0,2.7,0.0,0.0,0.0,Demo / Synthetic Data
TRIP_000278,METRO_VYTTILA,METRO_THRIPUNITHURA,metro,5.16,18,5,1,1,Clear,3,7.0,0.79,0.0,9.4,0.2,2.6,21.4,Demo / Synthetic Data
TRIP_000279,METRO_MG_ROAD,WATER_HIGH_COURT,auto,0.9,18,2,0,1,Clear,2,2.0,0.7,1.7,4.4,3.3,1.3,30.0,Demo / Synthetic Data
TRIP_000280,METRO_MG_ROAD,WATER_HIGH_COURT,feeder_bus,1.19,11,3,0,0,Clear,2,12.0,0.3,1.2,4.9,3.3,6.9,12.1,Demo / Synthetic Data
TRIP_000281,WATER_HIGH_COURT,WATER_BOLGATTY,water_metro,1.42,16,0,0,0,Monsoon Heavy Rain,3,15.0,0.43,2.5,6.8,5.3,9.2,20.0,Demo / Synthetic Data
